node,bin,bin_start_ms,bin_end_ms,rate_pkts_per_s,kind
fd00::204:4:4:4,828,828000,829000,1.0,server_sent
fd00::204:4:4:4,836,836000,837000,1.0,server_sent
fd00::204:4:4:4,848,848000,849000,1.0,server_sent
fd00::204:4:4:4,858,858000,859000,1.0,server_sent
fd00::204:4:4:4,865,865000,866000,1.0,server_sent
fd00::204:4:4:4,886,886000,887000,2.0,server_sent
fd00::204:4:4:4,888,888000,889000,0.0,server_sent
fd00::204:4:4:4,898,898000,899000,1.0,server_sent
fd00::204:4:4:4,907,907000,908000,1.0,server_sent
fd00::204:4:4:4,919,919000,920000,1.0,server_sent
fd00::204:4:4:4,929,929000,930000,1.0,server_sent
fd00::204:4:4:4,939,939000,940000,1.0,server_sent
fd00::204:4:4:4,952,952000,953000,2.0,server_sent
fd00::204:4:4:4,962,962000,963000,1.0,server_sent
fd00::204:4:4:4,985,985000,986000,2.0,server_sent
fd00::204:4:4:4,3425,3425000,3426000,244.0,server_sent
fd00::204:4:4:4,3438,3438000,3439000,1.0,server_sent
fd00::204:4:4:4,3447,3447000,3448000,1.0,server_sent
fd00::204:4:4:4,3457,3457000,3458000,1.0,server_sent
fd00::204:4:4:4,3465,3465000,3466000,1.0,server_sent
fd00::204:4:4:4,3489,3489000,3490000,2.0,server_sent
fd00::204:4:4:4,3499,3499000,3500000,1.0,server_sent
fd00::204:4:4:4,3518,3518000,3519000,2.0,server_sent
fd00::204:4:4:4,3521,3521000,3522000,1.0,server_sent
fd00::204:4:4:4,3532,3532000,3533000,1.0,server_sent
fd00::204:4:4:4,3541,3541000,3542000,1.0,server_sent
fd00::204:4:4:4,3548,3548000,3549000,0.0,server_sent
fd00::204:4:4:4,3557,3557000,3558000,1.0,server_sent
fd00::204:4:4:4,3568,3568000,3569000,1.0,server_sent
fd00::204:4:4:4,3578,3578000,3579000,1.0,server_sent
fd00::204:4:4:4,3589,3589000,3590000,1.0,server_sent
fd00::204:4:4:4,3599,3599000,3600000,1.0,server_sent
fd00::205:5:5:5,21,21000,22000,0.0,server_sent
fd00::205:5:5:5,32,32000,33000,1.0,server_sent
fd00::205:5:5:5,43,43000,44000,1.0,server_sent
fd00::205:5:5:5,54,54000,55000,1.0,server_sent
fd00::205:5:5:5,65,65000,66000,1.0,server_sent
fd00::205:5:5:5,75,75000,76000,1.0,server_sent
fd00::205:5:5:5,86,86000,87000,1.0,server_sent
fd00::205:5:5:5,97,97000,98000,1.0,server_sent
fd00::205:5:5:5,108,108000,109000,1.0,server_sent
fd00::205:5:5:5,119,119000,120000,1.0,server_sent
fd00::205:5:5:5,129,129000,130000,1.0,server_sent
fd00::205:5:5:5,147,147000,148000,2.0,server_sent
fd00::205:5:5:5,153,153000,154000,1.0,server_sent
fd00::205:5:5:5,167,167000,168000,1.0,server_sent
fd00::205:5:5:5,173,173000,174000,1.0,server_sent
fd00::205:5:5:5,187,187000,188000,1.0,server_sent
fd00::205:5:5:5,194,194000,195000,1.0,server_sent
fd00::205:5:5:5,210,210000,211000,2.0,server_sent
fd00::205:5:5:5,216,216000,217000,0.0,server_sent
fd00::205:5:5:5,228,228000,229000,1.0,server_sent
fd00::205:5:5:5,253,253000,254000,3.0,server_sent
fd00::205:5:5:5,259,259000,260000,0.0,server_sent
fd00::205:5:5:5,278,278000,279000,2.0,server_sent
fd00::205:5:5:5,288,288000,289000,1.0,server_sent
fd00::205:5:5:5,292,292000,293000,1.0,server_sent
fd00::205:5:5:5,304,304000,305000,1.0,server_sent
fd00::205:5:5:5,315,315000,316000,1.0,server_sent
fd00::205:5:5:5,324,324000,325000,1.0,server_sent
fd00::205:5:5:5,335,335000,336000,1.0,server_sent
fd00::205:5:5:5,345,345000,346000,1.0,server_sent
fd00::205:5:5:5,356,356000,357000,1.0,server_sent
fd00::205:5:5:5,367,367000,368000,1.0,server_sent
fd00::205:5:5:5,378,378000,379000,1.0,server_sent
fd00::205:5:5:5,389,389000,390000,1.0,server_sent
fd00::205:5:5:5,399,399000,400000,1.0,server_sent
fd00::205:5:5:5,412,412000,413000,2.0,server_sent
